-0.014323,-0.993235,-0.115239,-1.22038
-0.0167259,-0.993473,-0.112836,-1.21628
-0.0157429,-0.993597,-0.111879,-1.21239
-0.0147985,-0.993665,-0.111405,-1.20782
-0.0176988,-0.993402,-0.113312,-1.21696
-0.0149425,-0.993277,-0.114794,-1.22359
-0.012852,-0.99353,-0.112845,-1.21993
-0.0172856,-0.993625,-0.111406,-1.21033
-0.0163412,-0.993423,-0.113333,-1.21589
-0.0186149,-0.993441,-0.112825,-1.21512
-0.0157535,-0.993434,-0.113316,-1.22089
-0.0177545,-0.993011,-0.116677,-1.2235
-0.016696,-0.993255,-0.114742,-1.22001
-0.0162391,-0.993589,-0.11188,-1.20965
-0.0157831,-0.993433,-0.113321,-1.21626
-0.0192765,-0.992405,-0.121493,-1.23776
-0.0142679,-0.993292,-0.114745,-1.22446
-0.0180641,-0.993452,-0.112816,-1.21853
-0.0161687,-0.993591,-0.111872,-1.21279
-0.0190685,-0.99271,-0.119011,-1.23127
-0.0176549,-0.993566,-0.111873,-1.20961
-0.0158238,-0.993211,-0.115248,-1.22045
-0.0146697,-0.993289,-0.114723,-1.22367
-0.0196534,-0.993795,-0.109481,-1.19962
-0.0171378,-0.993629,-0.111394,-1.20469
-0.014714,-0.99372,-0.110921,-1.20832
-0.0167084,-0.992749,-0.119043,-1.2339
-0.014773,-0.993118,-0.116184,-1.2252
-0.0157566,-0.992705,-0.119531,-1.24011
-0.0168008,-0.992914,-0.117645,-1.22896
-0.0148726,-0.99393,-0.109008,-1.20322
-0.0146687,-0.993507,-0.112821,-1.21606
-0.0181961,-0.993393,-0.113313,-1.21928
-0.0176899,-0.992959,-0.117134,-1.22942
-0.0210674,-0.992724,-0.118552,-1.22753
-0.0142507,-0.993071,-0.116649,-1.22497
-0.0138365,-0.99313,-0.116198,-1.22454
-0.0185718,-0.993058,-0.116152,-1.22348
-0.0181312,-0.99312,-0.115688,-1.22406
-0.0152859,-0.99355,-0.112362,-1.21406
-0.0118549,-0.993433,-0.113797,-1.21982
-0.0133201,-0.993793,-0.110449,-1.20637
-0.0108299,-0.993501,-0.113308,-1.22135
-0.017161,-0.993137,-0.11569,-1.2233
-0.0163016,-0.993203,-0.115244,-1.22328
-0.0191941,-0.992873,-0.117624,-1.22854
-0.0138173,-0.993408,-0.113799,-1.21907
-0.0167042,-0.993689,-0.110921,-1.20731
-0.0205779,-0.993723,-0.109957,-1.19915
-0.0103439,-0.993775,-0.110926,-1.20812
-0.0128938,-0.993637,-0.111892,-1.2132
-0.0123498,-0.993317,-0.114755,-1.2199
-0.0200603,-0.99286,-0.117588,-1.22533
-0.0152958,-0.993495,-0.112843,-1.21586
-0.018131,-0.993176,-0.115211,-1.22081
-0.013696,-0.9928,-0.118998,-1.23243
-0.015656,-0.993329,-0.11425,-1.22344
-0.0157535,-0.993434,-0.113316,-1.21818
-0.0137354,-0.993787,-0.110445,-1.20513
-0.0166252,-0.993036,-0.116628,-1.22726
-0.0147905,-0.993394,-0.113798,-1.22131
-0.0181402,-0.993557,-0.111872,-1.20989
-0.0167803,-0.992858,-0.118116,-1.2314
-0.0196438,-0.993366,-0.113309,-1.21623
