-0.0173422,-0.992845,-0.118144,-1.22718
-0.0171725,-0.992912,-0.117602,-1.22135
-0.0157459,-0.992934,-0.117616,-1.22503
-0.0187504,-0.993381,-0.113323,-1.21194
-0.0152976,-0.993109,-0.116195,-1.2224
-0.0167478,-0.993197,-0.115233,-1.21531
-0.0157152,-0.993216,-0.115218,-1.21932
-0.0181622,-0.993556,-0.111874,-1.20413
-0.0161817,-0.99293,-0.117596,-1.22535
-0.0151457,-0.992836,-0.118521,-1.22678
-0.0152701,-0.99277,-0.119054,-1.2307
-0.0158032,-0.993378,-0.113804,-1.21402
-0.0133758,-0.993079,-0.116687,-1.22178
-0.0191018,-0.99299,-0.11664,-1.22308
-0.017699,-0.993347,-0.113791,-1.21273
-0.0143769,-0.993508,-0.112853,-1.21189
-0.0143972,-0.993119,-0.116222,-1.22136
-0.0167178,-0.992975,-0.117136,-1.22403
-0.0160897,-0.993432,-0.113289,-1.21116
-0.012326,-0.993152,-0.116181,-1.22204
-0.017613,-0.99335,-0.113775,-1.21543
-0.0167169,-0.993199,-0.115224,-1.21867
-0.0138362,-0.993186,-0.115719,-1.22059
-0.0162611,-0.993205,-0.115233,-1.21661
-0.0180732,-0.993824,-0.109485,-1.19798
-0.0148088,-0.993502,-0.112843,-1.21088
-0.0147798,-0.993665,-0.111404,-1.21037
-0.0143235,-0.993123,-0.116197,-1.22185
-0.0127776,-0.993259,-0.115214,-1.21876
-0.0158054,-0.992874,-0.118118,-1.22775
-0.017161,-0.993137,-0.11569,-1.2212
-0.0151357,-0.99295,-0.117567,-1.22425
-0.01522,-0.993279,-0.114739,-1.21725
-0.0185486,-0.99328,-0.114243,-1.21428
-0.0181,-0.99267,-0.119489,-1.22986
-0.0152964,-0.993386,-0.113801,-1.21399
-0.0171503,-0.993193,-0.11521,-1.21758
-0.0152656,-0.993765,-0.110446,-1.20099
-0.0176569,-0.993128,-0.115692,-1.22056
-0.0171803,-0.99352,-0.112353,-1.21061
-0.0114322,-0.993158,-0.116213,-1.22174
-0.0157137,-0.993544,-0.112354,-1.21181
-0.0152511,-0.992714,-0.119523,-1.22959
-0.0133683,-0.992795,-0.11908,-1.22891
-0.0158039,-0.993212,-0.115242,-1.21882
-0.0172876,-0.993187,-0.115245,-1.21902
-0.0171283,-0.993413,-0.113299,-1.20806
-0.0209781,-0.993449,-0.112336,-1.20756
-0.0205086,-0.992908,-0.1171,-1.2228
-0.0170977,-0.993251,-0.114721,-1.21548
-0.0180885,-0.992842,-0.118057,-1.22754
-0.0186263,-0.993386,-0.113304,-1.2127
-0.0152579,-0.993387,-0.113793,-1.2143
-0.014294,-0.993565,-0.112361,-1.21008
-0.0162303,-0.993317,-0.114269,-1.21501
-0.0129306,-0.993082,-0.116705,-1.22567
-0.0147255,-0.993287,-0.114737,-1.21781
-0.0157752,-0.992989,-0.117149,-1.22519
-0.0172029,-0.993191,-0.115224,-1.21708
-0.0152687,-0.99311,-0.116186,-1.21953
-0.0187289,-0.993106,-0.115716,-1.22028
-0.0177209,-0.993291,-0.114273,-1.21522
-0.0197873,-0.992857,-0.117658,-1.22594
-0.0181547,-0.992724,-0.119035,-1.22866
-0.0142497,-0.993293,-0.114741,-1.21793
-0.0148103,-0.993172,-0.115717,-1.22123
-0.0170766,-0.993306,-0.114241,-1.21516
-0.0137117,-0.993247,-0.115202,-1.22037
-0.011968,-0.993262,-0.11527,-1.21838
-0.0162502,-0.993371,-0.113795,-1.21312
-0.0177009,-0.992901,-0.117616,-1.22716
-0.0122592,-0.993485,-0.113301,-1.21361
-0.0162192,-0.993536,-0.112356,-1.21183
-0.0171186,-0.99325,-0.114726,-1.21526
-0.0156856,-0.993272,-0.114733,-1.21525
-0.0128112,-0.993257,-0.115225,-1.21865
-0.0177538,-0.993179,-0.115239,-1.21833
-0.0172036,-0.993023,-0.116657,-1.22084
-0.0158404,-0.993862,-0.109487,-1.20314
-0.0118782,-0.993541,-0.112846,-1.21087
-0.0132284,-0.993143,-0.116154,-1.22247
-0.0167488,-0.992973,-0.117147,-1.22181
-0.0143045,-0.993291,-0.114755,-1.21756
-0.0186383,-0.993221,-0.114738,-1.2188
-0.0157757,-0.992876,-0.118106,-1.22808
-0.0168101,-0.993194,-0.115249,-1.21872
-0.0172034,-0.993079,-0.116179,-1.22067
-0.0128602,-0.993584,-0.112367,-1.20935
-0.017142,-0.992629,-0.119972,-1.23007
-0.012902,-0.99369,-0.111413,-1.20637
-0.0162526,-0.992812,-0.118579,-1.22587
-0.0149139,-0.993278,-0.114787,-1.21768
-0.0157354,-0.993104,-0.116179,-1.22057
-0.013721,-0.993136,-0.116157,-1.2201
-0.0176576,-0.99296,-0.117123,-1.22423
-0.0108614,-0.993169,-0.116179,-1.21966
-0.016262,-0.992981,-0.117148,-1.22526
-0.0196225,-0.99281,-0.118082,-1.22544
-0.0195408,-0.992815,-0.118054,-1.22543
-0.0148769,-0.993056,-0.116699,-1.22417
-0.0143309,-0.993509,-0.112846,-1.21168
-0.0128356,-0.993421,-0.113798,-1.21445
-0.0143306,-0.993564,-0.112366,-1.20957
-0.0141755,-0.993622,-0.111869,-1.20795
-0.0142588,-0.993293,-0.114743,-1.21965
-0.0166857,-0.993255,-0.114739,-1.21873
-0.0142869,-0.993125,-0.116184,-1.22208
-0.013746,-0.993465,-0.113306,-1.21334
-0.0157358,-0.992991,-0.117134,-1.22469
-0.0133751,-0.993247,-0.115249,-1.21824
-0.0196806,-0.992976,-0.116666,-1.22135
-0.0141848,-0.993568,-0.112346,-1.21164
-0.0171286,-0.993359,-0.113776,-1.21173
-0.0119604,-0.99315,-0.116229,-1.21967
-0.0166363,-0.99281,-0.118535,-1.22801
-0.0152306,-0.993056,-0.116651,-1.22155
-0.0191784,-0.993804,-0.109482,-1.20071
-0.0182426,-0.992832,-0.118113,-1.22446
-0.0152105,-0.993279,-0.114737,-1.2168
-0.0122299,-0.99282,-0.118991,-1.22493
-0.0148187,-0.993393,-0.113804,-1.21283
-0.0113068,-0.993496,-0.113306,-1.21118
-0.0162212,-0.993096,-0.116178,-1.22053
-0.0137741,-0.993133,-0.116176,-1.2224
-0.0191923,-0.993319,-0.113794,-1.21259
-0.0114405,-0.993045,-0.117177,-1.22384
-0.0166852,-0.993365,-0.113784,-1.2148
-0.0132448,-0.993308,-0.114732,-1.21728
-0.0149144,-0.993166,-0.11575,-1.22042
-0.0162635,-0.992581,-0.120497,-1.23469
-0.015295,-0.993657,-0.111405,-1.20682
-0.02159,-0.992938,-0.116652,-1.22302
-0.022036,-0.993317,-0.113298,-1.21049
-0.0182087,-0.993004,-0.116666,-1.2239
