-0.00794013,-0.996093,-0.0879554,-1.1449
-0.0113587,-0.995026,-0.0989632,-1.17014
-0.0118146,-0.991633,-0.128547,-1.26591
-0.00354757,-0.994393,-0.105688,-1.19854
-0.0128895,-0.992743,-0.119564,-1.2267
-0.00453328,-0.994441,-0.105203,-1.18816
-0.00892804,-0.994,-0.109018,-1.19904
-0.00953703,-0.992717,-0.120093,-1.23787
-0.011333,-0.994285,-0.106151,-1.18197
-0.00950682,-0.991699,-0.128226,-1.25998
-0.0108351,-0.99503,-0.0989894,-1.16927
-0.00405112,-0.991697,-0.128536,-1.2824
-0.00946103,-0.995097,-0.0984479,-1.1664
-0.0114235,-0.991373,-0.13057,-1.28898
-0.00898669,-0.995055,-0.0989184,-1.16643
-0.00804615,-0.991896,-0.126797,-1.27065
-0.00845804,-0.994467,-0.104706,-1.17955
-0.00702613,-0.992452,-0.122434,-1.24148
-0.00843941,-0.994416,-0.105192,-1.18207
-0.00405958,-0.993275,-0.115704,-1.21944
-0.0119373,-0.992925,-0.11814,-1.22359
-0.00748357,-0.993692,-0.11189,-1.2039
-0.012369,-0.992694,-0.120024,-1.22669
-0.00996056,-0.994455,-0.104691,-1.1786
-0.00896388,-0.99208,-0.125288,-1.25763
