-0.0201557,-0.992911,-0.11714,-1.22585
-0.0225234,-0.99275,-0.118071,-1.22513
-0.0195426,-0.992238,-0.122811,-1.24585
-0.0196013,-0.992055,-0.124272,-1.25172
-0.0265111,-0.992649,-0.118089,-1.23211
-0.0235639,-0.991964,-0.124305,-1.2502
-0.0185954,-0.992718,-0.119016,-1.23703
-0.0182214,-0.992546,-0.120498,-1.23268
-0.0231433,-0.992559,-0.119549,-1.22897
-0.0200967,-0.992687,-0.119031,-1.23193
-0.0220772,-0.992587,-0.119518,-1.23549
-0.0147937,-0.992662,-0.120016,-1.24718
-0.0200959,-0.992914,-0.117122,-1.22829
-0.0192765,-0.992405,-0.121493,-1.23873
-0.0224315,-0.992924,-0.116616,-1.22424
-0.0176782,-0.993183,-0.11522,-1.2265
-0.0208646,-0.992774,-0.11817,-1.23269
-0.0216161,-0.99271,-0.118572,-1.23056
