-0.00995295,-0.993342,-0.114771,-1.21112
-0.0118458,-0.993651,-0.111884,-1.19079
-0.0118075,-0.99338,-0.114262,-1.19976
-0.0094156,-0.99373,-0.111408,-1.20227
-0.00892305,-0.993735,-0.111408,-1.19998
-0.00989635,-0.9934,-0.114273,-1.20693
-0.0103809,-0.993613,-0.112362,-1.1968
-0.0109056,-0.993333,-0.114762,-1.20095
-0.0118304,-0.993543,-0.112837,-1.19572
-0.00212995,-0.993501,-0.113804,-1.21805
-0.0099098,-0.993509,-0.113321,-1.19849
-0.00896511,-0.993241,-0.115724,-1.21329
-0.0122778,-0.992986,-0.11759,-1.2223
-0.00889394,-0.993078,-0.117121,-1.23258
-0.00605147,-0.993429,-0.114294,-1.20818
-0.00893228,-0.993243,-0.11571,-1.21998
-0.00792243,-0.993528,-0.113311,-1.19868
-0.00988846,-0.993564,-0.112839,-1.19835
-0.0103644,-0.992548,-0.121416,-1.23156
-0.0080036,-0.993136,-0.11669,-1.22254
-0.00896364,-0.993517,-0.113329,-1.20117
-0.0118948,-0.993432,-0.113807,-1.19732
-0.00746203,-0.993366,-0.11475,-1.20714
-0.00940235,-0.993677,-0.111884,-1.19313
-0.0103821,-0.993395,-0.114273,-1.20045
-0.0103673,-0.993451,-0.113791,-1.19937
-0.00995944,-0.993452,-0.113814,-1.20455
-0.0099807,-0.993451,-0.11382,-1.19789
-0.0113756,-0.993602,-0.112365,-1.19271
-0.00889784,-0.993574,-0.112835,-1.19704
-0.0119034,-0.993321,-0.114768,-1.20342
-0.00599032,-0.993322,-0.115221,-1.20982
-0.00935511,-0.993678,-0.111877,-1.20354
-0.00847736,-0.993356,-0.114767,-1.21262
-0.00600662,-0.993154,-0.116661,-1.23704
-0.00699832,-0.993479,-0.113804,-1.20136
