-0.0181321,-0.992896,-0.117596,-1.23669
-0.0196121,-0.992408,-0.121418,-1.24239
-0.0234552,-0.992033,-0.123772,-1.2502
-0.0131788,-0.992752,-0.119455,-1.2377
-0.0182313,-0.99289,-0.11763,-1.23189
-0.0216413,-0.992766,-0.118102,-1.23283
-0.0152618,-0.992423,-0.121915,-1.24638
-0.0230069,-0.993295,-0.113296,-1.223
-0.0221423,-0.992408,-0.120979,-1.24169
-0.0251088,-0.992336,-0.120987,-1.23808
-0.0220777,-0.992413,-0.120951,-1.23914
-0.0192308,-0.992172,-0.123386,-1.24896
-0.0206198,-0.992268,-0.122388,-1.24362
-0.0210433,-0.992496,-0.12045,-1.24279
-0.0163237,-0.992749,-0.119089,-1.237
-0.0195995,-0.992697,-0.119028,-1.2345
-0.0205342,-0.99245,-0.120917,-1.24143
-0.0190919,-0.992536,-0.120449,-1.24323
-0.0191024,-0.992821,-0.118071,-1.2318
-0.0206439,-0.992384,-0.121444,-1.24268
-0.0201919,-0.992852,-0.11763,-1.23028
-0.0221292,-0.992467,-0.120494,-1.24349
-0.022577,-0.992343,-0.121433,-1.23792
-0.0162315,-0.993039,-0.116659,-1.23403
-0.019681,-0.992863,-0.117623,-1.23301
-0.0188206,-0.992875,-0.117664,-1.23441
-0.016123,-0.992592,-0.120424,-1.24119
-0.0221306,-0.991814,-0.125758,-1.2554
