-0.0175959,-0.992156,-0.123759,-1.24475
-0.0176595,-0.992386,-0.121893,-1.2438
-0.0204141,-0.992285,-0.122285,-1.2398
-0.0214652,-0.992548,-0.119948,-1.23681
-0.0206677,-0.992614,-0.119541,-1.23537
-0.016616,-0.992755,-0.119002,-1.23526
-0.0224074,-0.992239,-0.12231,-1.24269
-0.017037,-0.992808,-0.1185,-1.23191
-0.0200256,-0.992577,-0.119956,-1.2338
-0.0235218,-0.992554,-0.11951,-1.23869
-0.022052,-0.992357,-0.121418,-1.24124
-0.0181649,-0.99295,-0.11713,-1.22637
-0.0214761,-0.993056,-0.115669,-1.22339
-0.0141701,-0.992851,-0.118518,-1.23663
-0.0238401,-0.993332,-0.112801,-1.2211
-0.0209084,-0.992333,-0.121816,-1.24227
-0.0189997,-0.992884,-0.11756,-1.23075
-0.0202163,-0.992737,-0.118597,-1.23321
-0.0240636,-0.992307,-0.121441,-1.24287
-0.0215787,-0.992482,-0.12047,-1.2349
-0.0185836,-0.992889,-0.117583,-1.22774
-0.0191609,-0.992473,-0.120958,-1.2383
-0.0185624,-0.992548,-0.12043,-1.23557
-0.0210061,-0.992557,-0.119959,-1.23441
-0.0166672,-0.992751,-0.119025,-1.23567
